Data;Cons 1;Cons 2;Cons 3;Cons 4;Cons 5;Cons 6;Cons 7;Cons 8;Cons 9;Cons 10;Cons 11;Cons 12;Cons 13;Cons 14
11/06/2019 09:30:00;0,041;0,029;0,027;0,117;0,026;0,088;0,052;0,332;0,029;0,694;0,407;0,095;0,568;1,325
11/06/2019 09:45:00;0,039;0,01;0,027;0,109;0,075;0,064;0,039;0,118;0,041;0,601;0,414;0,096;0,406;0,327
11/06/2019 10:00:00;0,039;0,018;0,039;0,199;0,054;0,061;0,041;0,031;0,037;0,653;0,15;0,068;0,452;0,077
11/06/2019 10:15:00;0,039;0,035;0,042;0,212;0,072;0,051;0,044;0,031;0,019;0,685;0,214;0,434;0,349;0,058
11/06/2019 10:30:00;0,029;0,015;0,035;0,204;0,031;0,092;0,049;0,105;0,031;1,057;0,089;0,038;0,333;0,161
11/06/2019 10:45:00;0,025;0,02;0,082;0,294;0,063;0,18;0,042;0,068;0,087;0,882;0,121;0,029;0,321;0,315
11/06/2019 11:00:00;0,09;0,017;0,038;0,485;0,054;0,759;0,046;0,327;0,054;0,702;0,109;0,057;0,336;0,306
11/06/2019 11:15:00;0,108;0,032;0,036;0,344;0,08;0,592;0,068;0,474;0,088;0,902;0,08;0,051;0,306;0,053
11/06/2019 11:30:00;0,038;0,019;0,028;0,367;0,033;0,213;0,07;0,547;0,068;0,829;0,125;0,335;0,341;0,053
11/06/2019 11:45:00;0,042;0,008;0,031;0,322;0,059;0,457;0,065;0,357;0,096;0,899;0,139;0,306;0,344;0,055
11/06/2019 12:00:00;0,089;0,029;0,075;0,215;0,046;0,433;0,05;0,405;0,043;0,753;0,148;0,049;0,36;0,16
11/06/2019 12:15:00;0,051;0,03;0,126;0,215;0,081;0,452;0,049;0,312;0,914;0,456;0,167;0,067;0,314;0,512
11/06/2019 12:30:00;0,022;0,011;0,122;0,179;0,047;0,119;0,275;0,299;0,766;0,756;0,168;0,062;0,476;0,304
11/06/2019 12:45:00;0,387;0,02;0,114;0,14;0,056;0,112;0,207;0,126;0,815;1,195;0,16;0,064;0,378;0,405
11/06/2019 13:00:00;0,06;0,026;0,11;0,14;0,045;0,071;0,09;0,045;1,216;1,148;0,204;0,11;0,307;0,401
11/06/2019 13:15:00;0,066;0,024;0,107;0,112;0,072;0,059;0,102;0,046;0,406;1,057;0,181;0,114;0,404;0,122
11/06/2019 13:30:00;0,082;0,019;0,112;0,084;0,063;0,117;0,082;0,067;0,053;0,722;0,19;0,056;0,212;0,265
11/06/2019 13:45:00;0,058;0,009;0,057;0,047;0,053;0,47;0,069;0,053;0,128;0,603;0,149;0,088;0,216;0,373
11/06/2019 14:00:00;0,027;0,038;0,038;0,074;0,043;0,309;0,051;0,08;0,252;1,409;0,122;0,049;0,512;0,088
11/06/2019 14:15:00;0,047;0,019;0,042;0,441;0,059;0,381;0,049;0,171;0,283;0,585;0,113;0,171;0,336;0,056
11/06/2019 14:30:00;0,039;0,011;0,041;0,235;0,068;0,081;0,047;0,168;0,216;0,833;0,119;0,12;0,252;0,151
11/06/2019 14:45:00;0,035;0,026;0,05;0,312;0,085;0,229;0,041;0,113;0,188;1,544;0,117;0,031;0,878;0,566
11/06/2019 15:00:00;0,052;0,027;0,092;0,185;0,069;0,494;0,039;0,093;0,066;1,612;0,123;0,07;0,202;0,779
11/06/2019 15:15:00;0,022;0,016;0,094;0,134;0,071;0,073;0,04;0,107;0,09;1,1;0,122;0,052;0,346;0,153
11/06/2019 15:30:00;0,053;0,019;0,101;0,119;0,07;0,054;0,045;0,152;0,06;0,752;0,354;0,054;0,938;0,056
11/06/2019 15:45:00;0,035;0,019;0,08;0,085;0,065;0,066;0,063;0,126;0,042;0,683;0,323;0,092;0,642;0,107
11/06/2019 16:00:00;0,049;0,03;0,03;0,077;0,046;0,052;0,058;0,112;0,046;0,566;0,343;0,078;0,266;0,054
11/06/2019 16:15:00;0,055;0,014;0,042;0,068;0,047;0,043;0,06;0,065;0,033;0,507;0,119;0,085;0,28;0,271
11/06/2019 16:30:00;0,041;0,014;0,042;0,084;0,063;0,043;0,038;0,071;0,066;0,458;0,13;0,051;0,222;0,5
11/06/2019 16:45:00;0,061;0,035;0,034;0,099;0,069;0,042;0,035;0,042;0,019;0,45;0,54;0,03;0,446;0,233
11/06/2019 17:00:00;0,03;0,015;0,035;0,092;0,049;0,232;0,034;0,039;0,046;0,504;0,087;0,054;0,484;0,297
11/06/2019 17:15:00;0,061;0,018;0,042;0,1;0,044;0,137;0,191;0,068;0,091;0,437;0,118;0,036;0,475;0,119
11/06/2019 17:30:00;0,029;0,021;0,042;0,127;0,056;0,045;0,092;0,073;0,115;0,451;0,114;0,028;0,504;0,495
11/06/2019 17:45:00;0,051;0,099;0,027;0,121;0,072;0,04;0,138;0,04;0,094;0,527;0,087;0,059;0,521;0,925
11/06/2019 18:00:00;0,057;0,546;0,074;0,12;0,062;0,046;0,095;0,041;0,087;0,45;0,138;0,03;0,498;0,567
11/06/2019 18:15:00;0,058;0,804;0,049;0,111;0,043;0,065;0,105;0,609;0,08;0,282;0,122;0,039;0,527;0,31
11/06/2019 18:30:00;0,037;0,656;0,042;0,097;0,146;0,057;0,109;0,173;0,111;0,331;0,224;0,05;0,335;0,105
11/06/2019 18:45:00;0,024;0,815;0,039;0,184;0,066;0,06;0,086;0,192;0,067;0,489;0,25;0,047;0,558;0,09
11/06/2019 19:00:00;0,028;0,246;0,038;0,157;0,085;0,066;0,113;0,305;0,102;0,514;0,25;0,082;0,934;0,056
11/06/2019 19:15:00;0,016;0,221;0,103;0,09;0,069;0,068;0,244;0,314;0,099;0,795;0,63;0,607;1,063;0,054
11/06/2019 19:30:00;0,032;0,079;0,121;0,069;0,116;0,048;0,326;0,115;0,1;1,203;0,589;0,376;1,056;0,213
11/06/2019 19:45:00;0,014;0,105;0,125;0,116;0,087;0,041;0,344;0,042;0,102;1,086;0,95;0,338;0,502;0,517
11/06/2019 20:00:00;0,039;0,023;0,133;0,044;0,088;0,205;0,326;0,451;0,104;0,702;0,965;0,377;0,207;0,736
11/06/2019 20:15:00;0,056;0,044;0,096;0,062;0,053;0,088;0,224;0,377;0,047;0,337;0,618;0,37;0,815;1,699
11/06/2019 20:30:00;0,109;0,051;0,041;0,053;0,143;0,062;0,255;0,171;0,059;0,32;0,745;0,351;0,572;1,674
11/06/2019 20:45:00;0,206;0,045;0,047;0,155;0,139;0,043;0,142;0,743;0,039;0,365;0,301;0,146;0,707;1,548
11/06/2019 21:00:00;0,251;0,046;0,046;0,062;0,116;0,057;0,211;0,087;0,052;0,289;0,281;0,072;1,16;1,966
11/06/2019 21:15:00;0,076;0,054;0,056;0,084;0,085;0,063;0,069;0,055;0,033;0,286;0,837;0,081;0,875;1,793
11/06/2019 21:30:00;0,056;0,03;0,059;0,108;0,853;0,057;0,075;0,033;0,051;0,305;0,814;0,067;0,558;1,197
11/06/2019 21:45:00;0,063;0,023;0,118;0,122;0,126;0,045;0,144;0,028;0,088;0,314;0,4;0,144;0,499;1,265
11/06/2019 22:00:00;0,031;0,022;0,097;0,104;0,135;0,079;0,099;0,055;0,024;0,315;0,262;0,126;0,557;0,955
11/06/2019 22:15:00;0,051;0,044;0,079;0,048;0,314;0,097;0,086;0,048;0,014;0,279;0,21;0,092;0,687;0,185
11/06/2019 22:30:00;0,067;0,02;0,042;0,109;0,754;0,087;0,069;0,029;0,406;0,279;0,197;0,107;0,417;0,581
11/06/2019 22:45:00;0,072;0,022;0,042;0,12;0,059;0,067;0,052;0,038;0,597;0,281;0,636;0,078;0,419;0,534
11/06/2019 23:00:00;0,096;0,021;0,031;0,103;0,115;0,08;0,069;0,058;0,668;0,284;0,674;0,086;0,419;0,267
11/06/2019 23:15:00;0,106;0,038;0,027;0,064;0,078;0,083;0,128;0,036;0,491;0,318;0,9;0,113;0,806;0,267
11/06/2019 23:30:00;0,147;0,016;0,027;0,056;0,091;0,074;0,104;0,024;0,508;0,321;0,369;0,06;0,397;0,554
11/06/2019 23:45:00;0,029;0,02;0,04;0,047;0,038;0,067;0,099;0,042;0,54;0,303;0,172;0,076;0,5;0,14
12/06/2019 00:00:00;0,053;0,028;0,042;0,074;0,11;0,074;0,098;0,059;0,407;0,304;0,742;0,07;0,421;0,167
12/06/2019 00:15:00;0,046;0,029;0,033;0,055;0,051;0,098;0,078;0,029;0,025;0,297;0,402;0,047;0,359;0,05
12/06/2019 00:30:00;0,026;0,017;0,027;0,052;0,086;0,068;0,072;0,026;0,039;0,277;0,424;0,053;0,341;0,05
12/06/2019 00:45:00;0,052;0,018;0,027;0,062;0,045;0,054;0,041;0,059;0,016;0,268;0,406;0,043;0,355;0,157
12/06/2019 01:00:00;0,031;0,032;0,032;0,047;0,106;0,042;0,039;0,055;0,037;0,309;0,206;0,066;0,338;0,088
12/06/2019 01:15:00;0,033;0,024;0,042;0,026;0,032;0,063;0,039;0,028;0,044;0,307;0,143;0,087;0,304;0,32
12/06/2019 01:30:00;0,029;0,017;0,038;0,041;0,075;0,039;0,038;0,033;0,047;0,263;0,14;0,057;0,318;0,05
12/06/2019 01:45:00;0,016;0,019;0,027;0,027;0,051;0,044;0,079;0,057;0,058;0,083;0,079;0,034;0,314;0,05
12/06/2019 02:00:00;0,038;0,036;0,028;0,026;0,092;0,036;0,32;0,048;0,046;0,092;0,125;0,058;0,333;0,051
12/06/2019 02:15:00;0,007;0,017;0,027;0,04;0,099;0,053;0,126;0,028;0,041;0,062;0,123;0,033;0,287;0,051
12/06/2019 02:30:00;0,039;0,018;0,039;0,027;0,068;0,05;0,08;0,027;0,065;0,054;0,071;0,044;0,36;0,05
12/06/2019 02:45:00;0,013;0,025;0,043;0,026;0,062;0,047;0,06;0,056;0,041;0,094;0,103;0,048;0,272;0,067
12/06/2019 03:00:00;0,033;0,032;0,032;0,055;0,069;0,036;0,061;0,043;0,039;0,074;0,125;0,04;0,36;0,332
12/06/2019 03:15:00;0,019;0,05;0,027;0,05;0,043;0,055;0,261;0,027;0,054;0,086;0,103;0,069;0,302;0,062
12/06/2019 03:30:00;0,027;0,036;0,028;0,046;0,062;0,067;0,213;0,031;0,038;0,07;0,119;0,059;0,324;0,051
12/06/2019 03:45:00;0,024;0,034;0,028;0,058;0,071;0,045;0,039;0,059;0,052;0,075;0,097;0,048;0,336;0,051
12/06/2019 04:00:00;0,022;0,04;0,039;0,05;0,05;0,035;0,035;0,04;0,033;0,043;0,11;0,095;0,318;0,051
12/06/2019 04:15:00;0,029;0,035;0,043;0,029;0,05;0,044;0,04;0,028;0,04;0,069;0,111;0,08;0,33;0,158
12/06/2019 04:30:00;0,018;0,013;0,03;0,034;0,056;0,057;0,06;0,042;0,039;0,073;0,077;0,062;0,33;0,087
12/06/2019 04:45:00;0,031;0,05;0,027;0,033;0,077;0,045;0,061;0,06;0,024;0,085;0,116;0,06;0,366;0,375
12/06/2019 05:00:00;0,015;0,016;0,028;0,027;0,035;0,038;0,059;0,036;0,037;0,074;0,121;0,031;0,313;0,078
12/06/2019 05:15:00;0,034;0,024;0,027;0,029;0,063;0,041;0,05;0,029;0,035;0,086;0,101;0,041;0,389;0,05
12/06/2019 05:30:00;0,012;0,018;0,038;0,037;0,055;0,043;0,036;0,041;0,407;0,049;0,126;0,047;0,338;0,05
12/06/2019 05:45:00;0,037;0,038;0,051;0,026;0,085;0,058;0,035;0,057;0,605;0,059;0,097;0,031;0,364;0,051
12/06/2019 06:00:00;0,01;0,016;0,059;0,035;0,033;0,042;0,036;0,036;0,701;0,069;0,099;0,05;0,318;0,054
12/06/2019 06:15:00;0,039;0,03;0,046;0,063;0,127;0,037;0,036;0,029;0,495;0,098;0,191;0,04;0,366;0,278
12/06/2019 06:30:00;0,009;0,156;0,027;0,047;0,15;0,045;0,036;0,041;0,514;0,131;0,111;0,137;0,323;0,105
12/06/2019 06:45:00;0,039;0,053;0,028;0,047;0,117;0,049;0,035;0,081;0,652;0,267;0,172;0,358;0,345;0,076
12/06/2019 07:00:00;0,008;0,101;0,03;0,06;0,023;0,052;0,036;0,03;0,417;0,291;0,324;0,423;0,295;0,112
12/06/2019 07:15:00;0,039;0,026;0,043;0,054;0,079;0,032;0,048;0,028;0,023;0,311;0,205;0,065;0,359;0,447
12/06/2019 07:30:00;0,007;0,034;0,038;0,053;0,104;0,043;0,06;0,042;0,088;0,304;0,13;0,108;0,326;1,536
12/06/2019 07:45:00;0,039;0,021;0,027;0,108;0,146;0,039;0,059;0,055;0,09;0,307;0,157;0,12;0,334;1,564
12/06/2019 08:00:00;0,018;0,02;0,026;0,057;0,099;0,061;0,126;0,05;0,379;0,302;0,384;0,094;0,513;1,651
12/06/2019 08:15:00;0,057;0,013;0,026;0,067;0,157;0,051;0,121;0,101;1,164;0,86;0,398;0,064;0,36;1,559
12/06/2019 08:30:00;0,024;0,04;0,027;0,138;0,162;0,449;0,043;0,101;0,056;0,749;0,459;0,047;0,379;1,472
12/06/2019 08:45:00;0,026;0,012;0,029;0,532;0,081;0,547;0,036;0,096;0,057;0,648;0,419;0,052;0,351;2,167
12/06/2019 09:00:00;0,024;0,023;0,042;0,107;0,117;0,181;0,04;0,114;0,017;0,643;0,437;0,073;0,555;1,575
12/06/2019 09:15:00;0,021;0,015;0,039;0,175;0,087;0,1;0,042;0,12;0,062;0,648;0,498;0,031;0,481;0,243
12/06/2019 09:30:00;0,026;0,062;0,027;0,209;0,041;0,035;0,043;0,162;0,068;0,716;0,389;0,059;0,39;0,472
12/06/2019 09:45:00;0,018;0,033;0,027;0,365;0,057;0,043;0,05;0,119;0,067;0,649;0,384;0,029;0,296;0,142
12/06/2019 10:00:00;0,027;0,043;0,027;0,256;0,053;0,045;0,056;0,099;0,03;0,89;0,303;0,034;0,336;0,39
12/06/2019 10:15:00;0,028;0,024;0,027;0,19;0,076;0,048;0,073;0,061;0,04;1,333;0,127;0,053;0,334;0,369
12/06/2019 10:30:00;0,035;0,023;0,027;0,234;0,043;0,148;0,075;0,055;0,021;0,942;0,11;0,042;0,3;0,489
12/06/2019 10:45:00;0,024;0,009;0,039;0,231;0,055;0,121;0,09;0,109;0,062;1,086;0,122;0,074;0,35;1,015
12/06/2019 11:00:00;0,039;0,038;0,041;0,673;0,06;0,035;0,049;0,131;0,036;1,184;0,115;0,075;0,315;0,135
12/06/2019 11:15:00;0,052;0,014;0,032;0,435;0,066;0,084;0,048;0,357;0,022;1,126;0,124;0,046;0,327;0,12
12/06/2019 11:30:00;0,034;0,024;0,027;0,419;0,048;0,151;0,075;0,234;0,076;0,989;0,111;0,055;0,345;0,098
12/06/2019 11:45:00;0,027;0,013;0,027;0,425;0,049;0,208;0,077;0,353;0,051;0,82;0,099;0,059;0,337;0,225
12/06/2019 12:00:00;0,041;0,039;0,027;0,662;0,066;0,1;0,085;0,31;0,041;0,692;0,17;0,05;0,427;0,703
12/06/2019 12:15:00;0,139;0,009;0,027;0,126;0,063;0,634;0,081;0,343;0,067;1,27;0,197;0,084;0,451;0,571
12/06/2019 12:30:00;0,252;0,022;0,028;0,088;0,051;1,18;0,393;0,317;0,024;0,961;0,142;0,203;0,383;0,403
12/06/2019 12:45:00;0,326;0,025;0,047;0,149;0,045;0,454;0,19;0,106;0,018;0,894;0,178;0,23;0,429;0,391
12/06/2019 13:00:00;0,093;0,028;0,107;0,188;0,073;0,091;0,099;0,054;0,059;1,291;0,211;0,184;0,273;0,086
12/06/2019 13:15:00;0,076;0,012;0,119;0,157;0,067;0,093;0,079;0,088;0,023;0,981;0,168;0,408;0,244;0,085
12/06/2019 13:30:00;0,073;0,024;0,114;0,126;0,047;0,189;0,126;0,035;0,041;0,801;0,157;0,291;0,252;0,254
12/06/2019 13:45:00;0,051;0,029;0,098;0,111;0,06;0,354;0,058;0,033;0,068;0,556;0,141;0,119;0,264;0,257
12/06/2019 14:00:00;0,05;0,018;0,133;0,123;0,054;0,491;0,042;0,077;0,065;0,472;0,119;0,082;0,222;0,17
12/06/2019 14:15:00;0,042;0,014;0,056;0,114;0,088;0,205;0,039;0,101;0,025;0,448;0,151;0,101;0,311;0,052
12/06/2019 14:30:00;0,073;0,03;0,062;0,104;0,024;0,14;0,04;0,029;0,04;0,483;0,094;0,093;0,216;0,05
12/06/2019 14:45:00;0,028;0,022;0,053;0,116;0,076;0,363;0,05;0,049;0,044;0,623;0,069;0,051;0,251;0,167
12/06/2019 15:00:00;0,056;0,016;0,043;0,12;0,06;0,314;0,062;0,183;0,026;0,592;0,12;0,09;0,265;0,342
12/06/2019 15:15:00;0,035;0,02;0,041;0,144;0,096;0,07;0,06;0,095;0,044;0,517;0,112;0,047;0,217;0,067
12/06/2019 15:30:00;0,039;0,031;0,042;0,11;0,063;0,216;0,058;0,044;0,053;0,564;0,183;0,036;0,231;0,058
12/06/2019 15:45:00;0,044;0,016;0,044;0,074;0,053;0,149;0,04;0,045;0,041;0,51;0,353;0,062;0,236;0,071
12/06/2019 16:00:00;0,041;0,015;0,052;0,109;0,09;0,046;0,037;0,138;0,06;0,541;0,745;0,051;0,205;0,699
12/06/2019 16:15:00;0,033;0,032;0,061;0,081;0,037;0,049;0,036;0,048;0,054;0,519;0,993;0,062;0,242;0,747
12/06/2019 16:30:00;0,043;0,019;0,055;0,058;0,073;0,056;0,038;0,027;0,029;0,586;0,37;0,062;0,231;0,597
12/06/2019 16:45:00;0,033;0,019;0,075;0,387;0,027;0,125;0,034;0,077;0,042;0,961;0,203;0,047;0,223;0,973
12/06/2019 17:00:00;0,043;0,017;0,05;0,142;0,105;0,218;0,036;0,101;0,038;0,552;0,23;0,093;0,286;0,907
12/06/2019 17:15:00;0,033;0,035;0,04;0,049;0,039;0,231;0,035;0,051;0,078;0,55;0,557;0,066;0,217;0,587
12/06/2019 17:30:00;0,064;0,012;0,042;0,047;0,06;0,305;0,041;0,03;0,041;0,512;0,092;0,058;0,232;0,229
12/06/2019 17:45:00;0,046;0,021;0,043;0,036;0,051;0,492;0,209;0,043;0,06;0,518;0,108;0,064;0,271;0,249
12/06/2019 18:00:00;0,051;0,159;0,042;0,054;0,072;0,262;0,237;0,069;0,07;0,409;0,118;0,031;0,281;0,533
12/06/2019 18:15:00;0,092;0,289;0,146;0,583;0,067;0,038;0,111;0,049;0,037;1,015;0,115;0,037;0,265;0,94
12/06/2019 18:30:00;0,051;0,214;0,055;1,114;0,05;0,058;0,533;0,043;0,037;1,492;0,16;0,054;0,254;0,739
12/06/2019 18:45:00;0,042;0,526;0,046;0,531;0,057;0,047;0,551;0,05;0,02;1,507;0,101;0,03;0,426;1,044
12/06/2019 19:00:00;0,053;0,661;0,077;0,262;0,079;0,081;1,078;0,074;0,036;1,325;0,097;0,049;0,864;0,61
12/06/2019 19:15:00;0,038;0,249;0,12;0,221;0,084;0,048;1,047;0,18;0,038;1,647;0,1;0,048;0,982;0,445
12/06/2019 19:30:00;0,052;0,167;0,126;0,108;0,067;0,068;0,631;0,226;0,152;1,206;0,111;0,033;1,064;0,052
12/06/2019 19:45:00;0,072;0,043;0,134;0,105;0,08;0,061;0,561;0,081;0,041;0,67;0,21;0,058;0,654;0,747
12/06/2019 20:00:00;0,092;0,03;0,141;0,041;0,095;0,637;0,383;0,249;0,07;0,328;0,574;0,052;0,92;0,506
12/06/2019 20:15:00;0,201;0,033;0,139;0,09;0,07;0,174;0,524;0,247;0,057;0,35;0,74;0,086;0,789;1,436
12/06/2019 20:30:00;0,197;0,046;0,126;0,33;0,089;0,108;0,477;0,322;0,052;0,322;0,286;0,109;1,085;1,757
12/06/2019 20:45:00;0,103;0,035;0,123;0,24;0,113;0,152;0,385;0,268;0,022;0,372;0,207;0,072;1,205;1,651
12/06/2019 21:00:00;0,044;0,021;0,121;0,204;0,105;0,107;0,155;0,594;0,024;0,396;0,209;0,074;1,418;1,533
12/06/2019 21:15:00;0,065;0,045;0,082;0,059;0,086;0,111;0,078;0,583;0,043;0,342;0,44;0,072;1,165;1,544
12/06/2019 21:30:00;0,052;0,062;0,044;0,081;0,1;0,1;0,067;0,252;0,036;0,294;0,357;0,036;0,556;2,22
12/06/2019 21:45:00;0,07;0,017;0,056;0,329;0,112;0,112;0,068;0,026;0,021;0,334;0,321;0,043;0,799;1,473
12/06/2019 22:00:00;0,14;0,02;0,055;0,443;0,161;0,13;0,107;0,053;0,066;0,331;0,534;0,047;0,403;1,537
12/06/2019 22:15:00;0,083;0,028;0,043;0,096;0,092;0,117;0,12;0,051;0,055;0,31;0,786;0,033;0,46;0,405
12/06/2019 22:30:00;0,05;0,028;0,042;0,113;0,128;0,103;0,117;0,029;0,386;0,342;0,677;0,054;0,461;0,497
12/06/2019 22:45:00;0,06;0,015;0,042;0,099;0,645;0,077;0,121;0,028;0,594;0,359;0,651;0,041;0,779;0,402
12/06/2019 23:00:00;0,055;0,027;0,041;0,058;0,293;0,086;0,119;0,036;0,658;0,318;0,714;0,034;1,063;0,395
12/06/2019 23:15:00;0,056;0,028;0,042;0,042;0,139;0,076;0,112;0,058;0,487;0,338;0,291;0,084;0,996;0,359
12/06/2019 23:30:00;0,07;0,022;0,041;0,055;0,119;0,087;0,099;0,04;0,469;0,309;0,51;0,064;0,67;0,094
12/06/2019 23:45:00;0,276;0,013;0,051;0,041;0,115;0,08;0,083;0,029;0,513;0,402;0,687;0,067;0,946;0,063
13/06/2019 00:00:00;0,195;0,039;0,057;0,025;0,104;0,067;0,083;0,032;0,426;0,317;0,169;0,064;1,164;0,192
13/06/2019 00:15:00;0,078;0,017;0,059;0,039;0,112;0,076;0,086;0,04;0,06;0,356;0,337;0,031;1,805;0,276
13/06/2019 00:30:00;0,065;0,022;0,05;0,031;0,051;0,09;0,107;0,057;0,032;0,275;0,428;0,049;1,341;0,054
13/06/2019 00:45:00;0,086;0,02;0,041;0,049;0,071;0,094;0,07;0,028;0,015;0,123;0,426;0,107;1,51;0,055
13/06/2019 01:00:00;0,051;0,035;0,042;0,063;0,073;0,086;0,048;0,027;0,059;0,084;0,444;0,091;0,968;0,062
13/06/2019 01:15:00;0,027;0,056;0,041;0,048;0,075;0,085;0,056;0,026;0,013;0,1;0,3;0,076;0,611;0,094
13/06/2019 01:30:00;0,043;0,024;0,042;0,052;0,041;0,073;0,054;0,047;0,025;0,082;0,125;0,059;0,506;0,079
13/06/2019 01:45:00;0,03;0,039;0,042;0,05;0,073;0,101;0,08;0,056;0,06;0,105;0,096;0,05;0,528;0,057
13/06/2019 02:00:00;0,027;0,036;0,053;0,027;0,061;0,054;0,125;0,027;0,035;0,106;0,104;0,066;0,317;0,157
13/06/2019 02:15:00;0,04;0,028;0,056;0,036;0,057;0,043;0,311;0,03;0,036;0,098;0,112;0,034;0,321;0,225
13/06/2019 02:30:00;0,034;0,023;0,052;0,033;0,046;0,036;0,062;0,028;0,075;0,117;0,121;0,062;0,282;0,054
13/06/2019 02:45:00;0,044;0,033;0,042;0,025;0,078;0,039;0,061;0,054;0,015;0,065;0,111;0,085;0,33;0,058
13/06/2019 03:00:00;0,028;0,016;0,042;0,038;0,056;0,061;0,073;0,056;0,024;0,045;0,102;0,06;0,306;0,094
13/06/2019 03:15:00;0,032;0,02;0,042;0,031;0,05;0,046;0,088;0,029;0,06;0,052;0,127;0,049;0,305;0,08
13/06/2019 03:30:00;0,02;0,037;0,042;0,026;0,065;0,044;0,427;0,033;0,016;0,052;0,131;0,047;0,322;0,055
13/06/2019 03:45:00;0,03;0,015;0,042;0,057;0,065;0,034;0,039;0,029;0,015;0,076;0,132;0,031;0,326;0,057
13/06/2019 04:00:00;0,023;0,024;0,042;0,049;0,062;0,039;0,062;0,059;0,054;0,068;0,108;0,052;0,29;0,189
13/06/2019 04:15:00;0,025;0,028;0,047;0,048;0,035;0,05;0,047;0,051;0,059;0,06;0,145;0,039;0,389;0,165
13/06/2019 04:30:00;0,024;0,036;0,058;0,063;0,087;0,054;0,061;0,028;0,041;0,049;0,1;0,031;0,284;0,055
13/06/2019 04:45:00;0,023;0,012;0,057;0,038;0,046;0,042;0,051;0,029;0,039;0,052;0,078;0,058;0,325;0,199
13/06/2019 05:00:00;0,027;0,031;0,044;0,028;0,071;0,039;0,036;0,026;0,037;0,049;0,124;0,033;0,314;0,085
13/06/2019 05:15:00;0,026;0,026;0,042;0,041;0,026;0,039;0,036;0,059;0,015;0,057;0,086;0,057;0,328;0,057
13/06/2019 05:30:00;0,031;0,023;0,041;0,029;0,102;0,04;0,039;0,046;0,406;0,106;0,112;0,073;0,279;0,055
13/06/2019 05:45:00;0,014;0,013;0,043;0,026;0,032;0,059;0,063;0,027;0,58;0,291;0,121;0,048;0,359;0,256
13/06/2019 06:00:00;0,036;0,034;0,042;0,041;0,079;0,044;0,055;0,026;0,689;0,27;0,098;0,078;0,288;0,094
13/06/2019 06:15:00;0,011;0,03;0,042;0,027;0,032;0,038;0,035;0,029;0,605;0,252;0,106;0,095;0,313;0,054
13/06/2019 06:30:00;0,037;0,128;0,041;0,027;0,097;0,041;0,037;0,06;0,573;0,293;0,123;0,17;0,32;0,065
13/06/2019 06:45:00;0,013;0,143;0,05;0,053;0,033;0,036;0,036;0,044;0,522;0,25;0,137;0,364;0,352;0,096
13/06/2019 07:00:00;0,031;0,049;0,057;0,048;0,07;0,05;0,059;0,026;0,42;0,312;0,131;0,431;0,335;0,076
13/06/2019 07:15:00;0,017;0,027;0,054;0,048;0,445;0,052;0,06;0,052;0,034;0,295;0,178;0,037;0,557;0,445
13/06/2019 07:30:00;0,027;0,018;0,227;0,107;0,886;0,043;0,036;0,051;0,074;0,995;0,129;0,061;1,303;0,507
13/06/2019 07:45:00;0,033;0,031;0,215;0,067;0,184;0,045;0,037;0,121;0,119;0,895;0,11;0,029;0,83;1,542
13/06/2019 08:00:00;0,018;0,02;0,051;0,201;0,06;0,069;0,093;0,081;0,05;0,807;0,118;0,034;0,53;1,432
13/06/2019 08:15:00;0,029;0,018;0,04;0,14;0,053;0,082;0,116;0,508;0,106;1,01;0,199;0,054;0,444;1,443
13/06/2019 08:30:00;0,012;0,018;0,04;0,083;0,164;0,066;0,051;0,094;0,05;1,123;0,39;0,031;0,401;1,533
13/06/2019 08:45:00;0,062;0,034;0,041;0,099;0,04;0,035;0,034;0,129;0,054;0,54;0,369;0,042;0,339;2,307
13/06/2019 09:00:00;0,011;0,011;0,04;0,119;0,197;0,036;0,036;0,136;0,042;0,564;0,422;0,046;0,415;1,841
13/06/2019 09:15:00;0,05;0,022;0,042;0,143;0,578;0,039;0,034;0,073;0,065;0,625;0,411;0,411;0,496;0,579
13/06/2019 09:30:00;0,017;0,024;0,056;0,129;0,255;0,034;0,061;0,061;0,036;0,595;0,412;0,296;0,395;0,225
13/06/2019 09:45:00;0,041;0,027;0,055;0,143;0,254;0,051;0,053;0,058;0,021;0,43;0,393;0,136;0,38;0,47
13/06/2019 10:00:00;0,019;0,008;0,047;0,137;0,12;0,05;0,056;0,106;0,074;0,365;0,443;0,089;0,488;0,746
13/06/2019 10:15:00;0,035;0,029;0,041;0,52;0,067;0,042;0,04;0,04;0,054;0,363;0,119;0,104;0,337;0,769
13/06/2019 10:30:00;0,016;0,021;0,04;0,574;0,063;0,034;0,052;0,027;0,038;0,433;0,088;0,056;0,35;0,083
13/06/2019 10:45:00;0,035;0,022;0,041;0,297;0,053;0,055;0,071;0,091;0,058;0,591;0,128;0,052;0,306;0,33
13/06/2019 11:00:00;0,01;0,008;0,04;0,499;0,087;0,312;0,049;0,267;0,04;0,781;0,093;0,065;0,347;0,42
13/06/2019 11:15:00;0,036;0,037;0,094;1,179;0,18;0,611;0,036;0,697;0,022;0,512;0,068;0,03;0,312;0,049
13/06/2019 11:30:00;0,012;0,014;0,051;1,354;0,197;0,687;0,047;0,476;0,046;0,38;0,133;0,041;0,332;0,05
